fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,rad23
NST110719071,NST,JRS_1,JRS,1,R,R-NST110719071,1,0.5968146221507428,0.4434162244836021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719071,NST,LEL_1,LEL,1,R,R-NST110719071,1,0.6136391236632898,0.46864886593937577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719071,NST,LSR_1,LSR,1,R,R-NST110719071,1,0.5766706240896127,0.4464060744845511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719071,NST,MJS_1,MJS,1,R,R-NST110719071,1,0.6307749940926659,0.4649193620196829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719072,NST,CJF_1,CJF,1,R,R-NST110719072,1,0.5501493274401567,0.3930655127531019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719072,NST,JRS_1,JRS,1,R,R-NST110719072,1,0.5678567859948136,0.40701013286680626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719072,NST,LEL_1,LEL,1,R,R-NST110719072,1,0.5916925663951325,0.4701481466240668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719072,NST,LSR_1,LSR,1,R,R-NST110719072,2,0.6173316958885238,0.44892326189378695,0.5823933000390312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NST110719072,NST,MJS_1,MJS,1,R,R-NST110719072,1,0.6362253045567641,0.468227484112861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219001,PRW,CJF_1,CJF,1,R,R-PRW111219001,4,1.0893672379376629,0.48376523616129974,0.647295336080133,0.7948779000645931,0.9294861269544992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219001,PRW,JRS_1,JRS,1,R,R-PRW111219001,4,0.9936355614924826,0.5006221489560341,0.6616058963813259,0.7967911774258443,0.9219142882097879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219001,PRW,LEL_1,LEL,1,R,R-PRW111219001,4,0.9478854299805263,0.307063671574183,0.4629211939497011,0.6169147050052574,0.7606648089240784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219001,PRW,LSR_1,LSR,1,R,R-PRW111219001,5,0.9942852968567107,0.35126247791177795,0.4665417609651993,0.6433603777209551,0.7827973210741648,0.9140973213001068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219001,PRW,MJS_1,MJS,1,R,R-PRW111219001,4,1.0667327206003718,0.46742916427499787,0.605760658938924,0.7491294454067171,0.8845873414662881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219002,PRW,CJF_1,CJF,1,R,R-PRW111219002,3,0.9142308238208063,0.4807210993513399,0.66804851607695,0.8147453573898149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219002,PRW,JRS_1,JRS,1,R,R-PRW111219002,3,0.9091274033070326,0.4931479885455971,0.6866042589704118,0.8029323575979334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219002,PRW,LEL_1,LEL,1,R,R-PRW111219002,3,0.8318361408721486,0.3967679408777184,0.6069718020011502,0.7279953722934791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219002,PRW,LSR_1,LSR,1,R,R-PRW111219002,3,0.7254817235041457,0.42406495786324155,0.5494902978076845,0.638757724340543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219002,PRW,MJS_1,MJS,1,R,R-PRW111219002,3,0.8150147967660384,0.4716377683551318,0.6201943534408252,0.7580405668332886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219003,PRW,CJF_1,CJF,1,R,R-PRW111219003,0,0.654966337793374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219003,PRW,JRS_1,JRS,1,R,R-PRW111219003,0,0.6819104967391219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219003,PRW,LEL_1,LEL,1,R,R-PRW111219003,1,0.6067144587767213,0.417858339172869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219003,PRW,LSR_1,LSR,1,R,R-PRW111219003,1,0.5055352049849963,0.43031728961600985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219003,PRW,MJS_1,MJS,1,R,R-PRW111219003,1,0.5026187103629753,0.3928670251426668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219004,PRW,CJF_1,CJF,1,R,R-PRW111219004,0,0.5452645922779604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219004,PRW,JRS_1,JRS,1,R,R-PRW111219004,1,0.5527357380895802,0.3946267253355303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219004,PRW,LEL_1,LEL,1,R,R-PRW111219004,0,0.5307203822265514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219004,PRW,LSR_1,LSR,1,R,R-PRW111219004,1,0.41410751451906946,0.31322528102516484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219004,PRW,MJS_1,MJS,1,R,R-PRW111219004,0,0.4243080621065762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219005,PRW,CJF_1,CJF,1,R,R-PRW111219005,2,0.8160915484598329,0.4733148312081023,0.6828871573557866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219005,PRW,JRS_1,JRS,1,R,R-PRW111219005,2,0.7735995350121074,0.42170408752335614,0.6738611393498134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219005,PRW,LEL_1,LEL,1,R,R-PRW111219005,2,0.6789207286616971,0.38971240006627683,0.5718507392499864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219005,PRW,LSR_1,LSR,1,R,R-PRW111219005,2,0.6993938552335147,0.43523014547962513,0.5810674847343706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219005,PRW,MJS_1,MJS,1,R,R-PRW111219005,2,0.7845348487915079,0.4164746911311014,0.6699494729550335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219006,PRW,CJF_1,CJF,1,R,R-PRW111219006,1,0.8233808971251997,0.6945765385207933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219006,PRW,JRS_1,JRS,1,R,R-PRW111219006,2,0.8376132746704023,0.5402653354386869,0.7045558513993122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219006,PRW,LEL_1,LEL,1,R,R-PRW111219006,1,0.7657921317491727,0.6603716874123632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219006,PRW,LSR_1,LSR,1,R,R-PRW111219006,2,0.7177642444260286,0.565144532742292,0.6741561216200157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219006,PRW,MJS_1,MJS,1,R,R-PRW111219006,1,0.8274996107947795,0.6822096900800222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219007,PRW,CJF_1,CJF,1,R,R-PRW111219007,1,0.5943750546112208,0.4161242962451726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219007,PRW,JRS_1,JRS,1,R,R-PRW111219007,1,0.6210053896814598,0.4238973015951082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219007,PRW,LEL_1,LEL,1,R,R-PRW111219007,1,0.6252660411840816,0.4016003240806785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219007,PRW,LSR_1,LSR,1,R,R-PRW111219007,1,0.631243859056226,0.44772522163472606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219007,PRW,MJS_1,MJS,1,R,R-PRW111219007,1,0.6528178741838966,0.4467722780158369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219008,PRW,CJF_1,CJF,1,R,R-PRW111219008,0,0.5050998007103963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219008,PRW,JRS_1,JRS,1,R,R-PRW111219008,0,0.363811005109366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219008,PRW,LEL_1,LEL,1,R,R-PRW111219008,0,0.5897478296143799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219008,PRW,LSR_1,LSR,1,R,R-PRW111219008,0,0.5006055536228836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219008,PRW,MJS_1,MJS,1,R,R-PRW111219008,0,0.32443645580810904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219009,PRW,CJF_1,CJF,1,R,R-PRW111219009,3,0.9708049659043938,0.5632086302583681,0.6816344489066147,0.8378465816155007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219009,PRW,JRS_1,JRS,1,R,R-PRW111219009,3,0.8317617086004124,0.4287648029756205,0.5815142966828992,0.7066380026416559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219009,PRW,LEL_1,LEL,1,R,R-PRW111219009,3,0.9299926185961732,0.5579292047328742,0.6966543795293891,0.8167667947647799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219009,PRW,LSR_1,LSR,1,R,R-PRW111219009,3,0.7861762027381317,0.4134540647744484,0.5452563369126782,0.6904119958480673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219009,PRW,MJS_1,MJS,1,R,R-PRW111219009,3,0.9101422543404484,0.5308207253675667,0.6720876737345554,0.8048975360824981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219010,PRW,CJF_1,CJF,1,R,R-PRW111219010,1,0.7417796950250913,0.5005283120503449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219010,PRW,JRS_1,JRS,1,R,R-PRW111219010,1,0.7808831066911621,0.5457492032088788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219010,PRW,LEL_1,LEL,1,R,R-PRW111219010,1,0.8145658065393142,0.5532794385955343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219010,PRW,LSR_1,LSR,1,R,R-PRW111219010,1,0.48064519274728684,0.39057930847489153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219010,PRW,MJS_1,MJS,1,R,R-PRW111219010,1,0.47603811428411674,0.35770187935725983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219011,PRW,CJF_1,CJF,1,R,R-PRW111219011,2,0.7336934724959882,0.4864319788783225,0.6617463483220178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219011,PRW,JRS_1,JRS,1,R,R-PRW111219011,1,0.5750240849914964,0.4189567598681186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219011,PRW,LEL_1,LEL,1,R,R-PRW111219011,1,0.6280458725923828,0.473435875645061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219011,PRW,LSR_1,LSR,1,R,R-PRW111219011,2,0.689326152893813,0.46781737663054207,0.619671947456323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219011,PRW,MJS_1,MJS,1,R,R-PRW111219011,1,0.6496721922072886,0.4617701466071605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219012,PRW,CJF_1,CJF,1,R,R-PRW111219012,4,0.8594229043405042,0.2868929689036375,0.5038100659271816,0.6663059880466226,0.80308865934996565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219012,PRW,JRS_1,JRS,1,R,R-PRW111219012,4,0.8222759898237013,0.2695441708778573,0.48306786123720347,0.630503937828164,0.7188823139150435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219012,PRW,LEL_1,LEL,1,R,R-PRW111219012,4,0.8523250596923803,0.27932176956739324,0.4952680640256917,0.6417635963674562,0.7165991896173632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219012,PRW,LSR_1,LSR,1,R,R-PRW111219012,4,0.9161118454500075,0.3418582474342781,0.552848847109403,0.6863950817893419,0.7878988401516809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219012,PRW,MJS_1,MJS,1,R,R-PRW111219012,4,0.8933825460068402,0.3133569602490078,0.5335416773179298,0.6724447545634133,0.7792181761494359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219013,PRW,CJF_1,CJF,1,R,R-PRW111219013,3,0.7643106650811876,0.424692672945809,0.5451769615445536,0.6755968386606145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219013,PRW,JRS_1,JRS,1,R,R-PRW111219013,3,0.5930564809216993,0.27702264443347474,0.42300134469820133,0.5343753470041495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219013,PRW,LEL_1,LEL,1,R,R-PRW111219013,3,0.8095480277294859,0.45257709383191,0.5882796817881871,0.6913557606198688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219013,PRW,LSR_1,LSR,1,R,R-PRW111219013,3,0.6327330884059804,0.3378975154617204,0.46623128022456484,0.5659226266006038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219013,PRW,MJS_1,MJS,1,R,R-PRW111219013,3,0.8098374614815381,0.45096445953103953,0.5939064148891582,0.6803863946974372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219014,PRW,CJF_1,CJF,1,R,R-PRW111219014,1,0.7540120734694036,0.5658039496084436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219014,PRW,JRS_1,JRS,1,R,R-PRW111219014,1,0.7833660594371077,0.563390632527291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219014,PRW,LEL_1,LEL,1,R,R-PRW111219014,1,0.7602063611867447,0.5654784270640678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219014,PRW,LSR_1,LSR,1,R,R-PRW111219014,1,0.7852759196000677,0.5719272206432735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219014,PRW,MJS_1,MJS,1,R,R-PRW111219014,1,0.809727485949105,0.5951901740678751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219015,PRW,CJF_1,CJF,1,R,R-PRW111219015,4,0.8836252143096325,0.3608101214774325,0.548916504826086,0.6949204420242769,0.7900235640781147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219015,PRW,JRS_1,JRS,1,R,R-PRW111219015,3,0.8891816809481365,0.366853859048138,0.5504655845975142,0.6957979484733234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219015,PRW,LEL_1,LEL,1,R,R-PRW111219015,3,0.9029952056837525,0.3915572396854401,0.6065786192377924,0.7219310405383219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219015,PRW,LSR_1,LSR,1,R,R-PRW111219015,4,0.9375565826546219,0.3987480264232147,0.5903937744673682,0.7354415098762324,0.8109538939138926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219015,PRW,MJS_1,MJS,1,R,R-PRW111219015,4,0.9055222180333402,0.3592762039491886,0.5650045757805847,0.6921317305357723,0.7973738966451213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219016,PRW,CJF_1,CJF,1,R,R-PRW111219016,3,0.9081900077179393,0.502134383820241,0.6600218532964507,0.7991239113594799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219016,PRW,JRS_1,JRS,1,R,R-PRW111219016,3,0.9203775852660747,0.5258051340023303,0.6864948962229095,0.7986124917545055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219016,PRW,LEL_1,LEL,1,R,R-PRW111219016,4,0.8991931194810939,0.33322485610268415,0.5170816384694864,0.6884887907697692,0.8095169796282263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219016,PRW,LSR_1,LSR,1,R,R-PRW111219016,3,0.9344276359669111,0.5375064253732607,0.6959719749428906,0.8171621815933285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219016,PRW,MJS_1,MJS,1,R,R-PRW111219016,3,0.9440695077167337,0.5219267466515639,0.6897817940263301,0.8390056298107808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219017,PRW,CJF_1,CJF,1,R,R-PRW111219017,4,0.7181684437579531,0.3162441211783853,0.4787787807101165,0.5531154545612071,0.6261925545406234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219017,PRW,LEL_1,LEL,1,R,R-PRW111219017,1,0.9369227971811355,0.4347112239107651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219017,PRW,LSR_1,LSR,1,R,R-PRW111219017,4,0.7680080780408206,0.30509027682882567,0.4918617585221252,0.6067590131726286,0.674263994271251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219017,PRW,MJS_1,MJS,1,R,R-PRW111219017,4,0.9952205587214438,0.4332916576783433,0.6431642096005195,0.7782920515269126,0.8843590409094391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219018,PRW,CJF_1,CJF,1,R,R-PRW111219018,0,0.36974427414523475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219018,PRW,JRS_1,JRS,1,R,R-PRW111219018,0,0.3310965970078184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219018,PRW,LEL_1,LEL,1,R,R-PRW111219018,0,0.3763718964523788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219018,PRW,LSR_1,LSR,1,R,R-PRW111219018,0,0.461998996430005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219018,PRW,MJS_1,MJS,1,R,R-PRW111219018,0,0.3924329033983849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219019,PRW,CJF_1,CJF,1,R,R-PRW111219019,0,0.4759368588609266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219019,PRW,JRS_1,JRS,1,R,R-PRW111219019,0,0.3504652638289464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219019,PRW,LEL_1,LEL,1,R,R-PRW111219019,0,0.5230450791028315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219019,PRW,LSR_1,LSR,1,R,R-PRW111219019,0,0.4162387794008436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219019,PRW,MJS_1,MJS,1,R,R-PRW111219019,0,0.3560512067471616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219020,PRW,CJF_1,CJF,1,R,R-PRW111219020,3,0.6836762722858124,0.3913079470967416,0.5209315395898454,0.6126429221819901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219020,PRW,JRS_1,JRS,1,R,R-PRW111219020,3,0.5904148441966901,0.32989322615769373,0.43482572254488167,0.5145424069478218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219020,PRW,LEL_1,LEL,1,R,R-PRW111219020,4,0.717074671385761,0.23057561387594175,0.3712457263108001,0.5410003390632767,0.638379181623723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219020,PRW,LSR_1,LSR,1,R,R-PRW111219020,3,0.6810358221081539,0.40146403762860233,0.4986668238844497,0.6010164803258369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219020,PRW,MJS_1,MJS,1,R,R-PRW111219020,3,0.7602821455783445,0.4194536710673877,0.5378778190421086,0.6594266062300562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219021,PRW,CJF_1,CJF,1,R,R-PRW111219021,2,0.5816239319277972,0.3730864071420879,0.5184923901240376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219021,PRW,JRS_1,JRS,1,R,R-PRW111219021,1,0.5209180778173137,0.36514511523267273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRW111219021,PRW,LEL_1,LEL,1,R,R-PRW111219021,1,0.6114682622863832,0.4648952605700429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
